dataset_key,method,location,concurrency,batch_size,n_entities,rep,layout,mb_per_entity,tiled_version,url,wall_s,entities,errors,payload_mb,wire_mb,payload_mbps,wire_mbps,ent_per_s,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s,app_frac
EGRESS_PE_1M,raw_read,remote,1,1,100,1,per_entity,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,21.80176131054759,100,0,104.8576,104.8576,4.809593064816758,4.809593064816758,4.586785378281363,73.48978519439697,114.59227465093136,156.44059516489506,69.4,7.3517,0.4884725087314844,11.278733652085066,0.0,0.33720670065511094
EGRESS_PE_1M,raw_read,remote,1,1,100,2,per_entity,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,21.299326991662383,100,0,104.8576,104.8576,4.923047570519317,4.923047570519317,4.694984026450459,74.04018007218838,104.32021878659725,171.58407904207706,69.8,7.7156,0.39425111817717556,10.542488479986787,0.0,0.36224618754481164
EGRESS_GRP_1M,export_hdf5,remote,1,20,100,0,grouped,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,7.854773987084627,100,0,104.8576,105.129432,13.349537513417223,13.384144747240494,12.731111062447761,1287.203099578619,1474.457062780857,1474.457062780857,1282.7,6.4187,0.022835320132970537,0.0,0.10166421718895435,0.8171718257653344
EGRESS_GRP_1M,export_hdf5,remote,1,20,100,1,grouped,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,7.021063411608338,100,0,104.8576,105.129432,14.934717699121297,14.973434341325461,14.242856692429825,1113.982843235135,1181.931458413601,1181.931458413601,1109.3,5.3215,0.02217534518241871,0.0,0.11778206937015057,0.7579336188876532
EGRESS_GRP_1M,export_hdf5,remote,1,20,100,2,grouped,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,7.201221384108067,100,0,104.8576,105.129432,14.561085461336296,14.598833502328326,13.886533223472876,1091.7557030916214,1286.3752525299788,1286.3752525299788,1087.8,5.5359,0.09664602067172519,0.0,0.10320171900093555,0.7687445927182349
EGRESS_GRP_1M,raw_read,remote,1,1,100,0,grouped,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,24.082665586844087,100,0,104.8576,104.8576,4.354069512026184,4.354069512026184,4.152364265466865,101.6746237874031,156.96983225643635,203.36778089404106,97.5,10.2726,0.4600967399567365,10.715417742729187,0.0,0.4265557715343492
EGRESS_GRP_1M,raw_read,remote,1,1,100,1,grouped,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,24.142346065491438,100,0,104.8576,104.8576,4.343306144131587,4.343306144131587,4.142099517947757,95.17106600105762,154.59740348160267,210.65611392259598,90.6,9.872200000000001,0.49263865045011046,10.723151570186019,0.0,0.4089163486108385
EGRESS_GRP_1M,raw_read,remote,1,1,100,2,grouped,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,24.58250169828534,100,0,104.8576,104.8576,4.265538198144982,4.265538198144982,4.067934225220663,97.61740081012249,166.79685562849045,224.91575218737125,93.8,10.3643,0.40880841903090476,11.106596706435084,0.0,0.4216129069045451
EGRESS_PE_16M,export_hdf5,remote,1,20,32,0,per_entity,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,11.215640785172582,32,0,536.870912,536.955008,47.86805518145336,47.87555328179473,2.853158425179324,949.5465811342001,1852.9706876724958,1852.9706876724958,943.6,2.791,0.011517268806695824,0.0,0.3241759780794382,0.24884891139610915
EGRESS_PE_16M,export_hdf5,remote,1,20,32,1,per_entity,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,10.610815519466996,32,0,536.870912,536.955008,50.59657394052669,50.60449943879266,3.01579081657688,1045.4353541135788,1424.91839453578,1424.91839453578,1038.2,2.4577,0.012653748649358703,0.0,0.25322176329791546,0.23162215905940617
EGRESS_PE_16M,export_hdf5,remote,1,20,32,2,per_entity,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,10.52425204962492,32,0,536.870912,536.955008,51.01273795691104,51.02072864352739,3.040596124941769,887.394966557622,1689.8057367652655,1689.8057367652655,882.3,2.5676,0.009600703322887512,0.0,0.2462366558611393,0.2439698315750152
EGRESS_PE_16M,raw_read,remote,1,1,32,0,per_entity,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,15.87437947653234,32,0,536.870912,536.870912,33.81996208378887,33.81996208378887,2.0158268263214154,136.05362549424171,218.58825907111168,317.48051196336746,132.0,4.652100000000001,0.13117848948538308,3.5718061719089746,0.0,0.29305712433530806
EGRESS_PE_16M,raw_read,remote,1,1,32,1,per_entity,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,16.444000747054815,32,0,536.870912,536.870912,32.64843636644542,32.64843636644542,1.945998452093924,140.3596606105566,189.3066968768835,326.71601139009,136.6,4.6657,0.15909341886937614,3.372334098443389,0.0,0.2837326555604569
EGRESS_PE_16M,raw_read,remote,1,1,32,2,per_entity,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,17.165209790691733,32,0,536.870912,536.870912,31.276688053712675,31.276688053712675,1.8642358811922477,148.70845712721348,239.96731638908386,240.60270749032497,144.6,4.9277,0.1323529704242945,3.917831702157855,0.0,0.2870748484922199
EGRESS_BAT_1M,export_hdf5,remote,1,20,8,0,batched,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,21.987445874139667,8,0,8.388608,8.41172,0.3815180739053545,0.3825692191876351,0.36384398832831816,21862.00560629368,21862.00560629368,21862.00560629368,21857.5,21.8575,0.004505606293678284,0.0,0.009282777085900307,0.9940899968607768
EGRESS_BAT_1M,export_hdf5,remote,1,20,8,1,batched,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,25.828178498893976,8,0,8.388608,8.41172,0.3247851179423752,0.32567995456436116,0.309739225332618,25705.93361184001,25705.93361184001,25705.93361184001,25701.3,25.7013,0.004633611840010417,0.0,0.00869576632976532,0.9950875940051518
EGRESS_BAT_1M,raw_read,remote,1,1,8,0,batched,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,29.501707762479782,8,0,8.388608,8.388608,0.2843431325243014,0.2843431325243014,0.2711707425349249,3131.493391469121,4926.914172247052,4926.914172247052,3126.4,27.9784,0.03649364355802527,0.9841966014355421,0.0,0.9483654378673928
EGRESS_BAT_1M,raw_read,remote,1,1,8,1,batched,1.048576,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,26.996867213398218,8,0,8.388608,8.388608,0.310725238365318,0.310725238365318,0.2963306792882137,3113.952226936817,4194.502687081695,4194.502687081695,3090.5,25.377,0.07511436040699482,1.0056067164987326,0.0,0.939997956037125
EGRESS_BAT_16M,export_hdf5,remote,1,20,8,0,batched,0.0,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,570.0402803588659,0,1,0.0,0.00048,0.0,8.420457580608489e-07,0.0,180015.27638360858,180015.461884439,180015.461884439,,0.0,0.0,0.0,0.0,
EGRESS_BAT_16M,export_hdf5,remote,1,20,8,1,batched,0.0,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,570.042657840997,0,1,0.0,0.00048,0.0,8.420422461328978e-07,0.0,180015.583448112,180016.47642813623,180016.47642813623,,0.0,0.0,0.0,0.0,
EGRESS_BAT_16M,raw_read,remote,1,1,8,0,batched,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,101.83210786990821,8,0,134.217728,134.217728,1.3180295567628317,1.3180295567628317,0.07856068353431414,11794.781472533941,17833.34017917514,17833.34017917514,11790.1,98.78160000000001,0.03908642415106442,0.9382477030158043,0.0,0.9700437520766508
EGRESS_BAT_16M,raw_read,remote,1,1,8,1,batched,16.777216,0.2.9,https://lcls-data-portal.slac.stanford.edu/tiled-test,98.25995461642742,8,0,134.217728,134.217728,1.3659453489871756,1.3659453489871756,0.08141668730897758,11167.943319305778,16962.89936080575,16962.89936080575,11163.7,95.202,0.03746440406143847,0.8673783130943775,0.0,0.9688789331486605
