dataset_key,method,location,concurrency,batch_size,n_entities,rep,layout,mb_per_entity,tiled_version,url,wall_s,entities,errors,payload_mb,wire_mb,payload_mbps,wire_mbps,ent_per_s,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s,app_frac
EGRESS_PE_1M,export_hdf5,local,1,20,200,1,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,8.688427947461605,200,0,209.7152,210.242208,24.137300932704402,24.197957245122115,23.019123966888813,766.9149525463581,914.4549202173948,914.4549202173948,764.4,8.0173,0.023910142895579498,0.0,0.2412746511399746,0.9227561128986884
EGRESS_PE_1M,export_hdf5,local,1,20,200,2,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,8.810472059994936,200,0,209.7152,210.242208,23.80294705799459,23.862763149165566,22.70025926398715,796.812430024147,918.4931293129921,918.4931293129921,794.7,8.1503,0.021199919146299408,0.0,0.19191452115774155,0.9250696153963723
EGRESS_PE_1M,raw_read,local,1,1,200,0,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,35.04015403985977,200,0,209.7152,209.7152,5.984996520318929,5.984996520318929,5.70773746520894,64.54797834157944,102.96152159571648,128.4631360322237,62.6,13.6494,0.3724003131449223,18.48588727042079,0.0,0.3895359587881145
EGRESS_PE_1M,raw_read,local,1,1,200,1,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,35.33683888800442,200,0,209.7152,209.7152,5.93474704018278,5.93474704018278,5.659815826590328,64.92817215621471,111.82443611323833,139.54325579106808,63.1,14.113700000000001,0.3741104571253062,18.480793498456478,0.0,0.3994047131587396
EGRESS_PE_1M,raw_read,local,1,1,200,2,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,36.52206337079406,200,0,209.7152,209.7152,5.742150925889498,5.742150925889498,5.476141858949182,69.05482336878777,114.02219720184803,154.25808541476727,67.3,14.620700000000001,0.3744663687825204,18.730998566374183,0.0,0.40032513638569156
EGRESS_PE_1M,h5py_direct,local,1,1,200,0,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,0.5618093106895685,200,0,209.7152,0.0,373.2853763897116,0.0,355.9926761529079,,,,,0.0,0.0,0.0,0.0,
EGRESS_PE_1M,h5py_direct,local,1,1,200,1,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,0.45690934732556343,200,0,209.7152,0.0,458.98645153033124,0.0,437.72359040291906,,,,,0.0,0.0,0.0,0.0,
EGRESS_PE_1M,h5py_direct,local,1,1,200,2,per_entity,1.048576,0.2.9,http://127.0.0.1:37855,0.4646052233874798,200,0,209.7152,0.0,451.38364668168606,0.0,430.4729906861172,,,,,0.0,0.0,0.0,0.0,
EGRESS_BAT_1M,export_hdf5,local,1,20,200,0,batched,1.048576,0.2.9,http://127.0.0.1:37855,271.20708908699453,200,0,209.7152,210.254768,0.7732659227529636,0.7752554282700075,0.7374438502816806,28151.940466836095,31927.4336528033,31927.4336528033,28148.7,270.4845,0.05245791959762573,0.0,0.20463386736810207,0.9973356556075762
EGRESS_BAT_1M,export_hdf5,local,1,20,200,1,batched,1.048576,0.2.9,http://127.0.0.1:37855,291.06237518787384,200,0,209.7152,210.254768,0.7205163493379515,0.7223701375496766,0.6871379369143976,28771.467197686434,31833.283986896276,31833.283986896276,28764.4,290.3844,0.05944049251675824,0.0,0.2032889798283577,0.9976706876406262
EGRESS_BAT_1M,export_hdf5,local,1,20,200,2,batched,1.048576,0.2.9,http://127.0.0.1:37855,289.5469247177243,200,0,209.7152,210.254768,0.7242874370171561,0.7261509277122344,0.6907343263789713,28921.854440122843,29579.661509022117,29579.661509022117,28914.6,288.8403,0.035443405893445745,0.0,0.19906409457325935,0.9975595502579998
EGRESS_BAT_1M,raw_read,local,1,1,200,0,batched,1.048576,0.2.9,http://127.0.0.1:37855,310.97833037003875,200,0,209.7152,209.7152,0.6743723903541964,0.6743723903541964,0.643131628374287,1391.05667732656,1492.4423899501562,1512.5340651720762,1388.9,278.0947,0.4579118502020824,20.258928410708904,0.0,0.8942574862662941
EGRESS_BAT_1M,raw_read,local,1,1,200,1,batched,1.048576,0.2.9,http://127.0.0.1:37855,310.077398493886,200,0,209.7152,209.7152,0.6763317836728274,0.6763317836728274,0.6450002514580034,1364.4594959914684,1459.015378728509,1496.8884773552418,1362.4,274.2906,0.4878830499440439,20.674857227131724,0.0,0.8845875298628332
EGRESS_BAT_1M,raw_read,local,1,1,200,2,batched,1.048576,0.2.9,http://127.0.0.1:37855,306.9144858401269,200,0,209.7152,209.7152,0.6833017328130989,0.6833017328130989,0.6516473129397382,1329.074276611209,1495.0150437653065,1532.2918314486742,1326.6,268.2142,0.4417302005916831,23.85917924530804,0.0,0.8739053136114077
EGRESS_BAT_1M,h5py_direct,local,1,1,200,0,batched,1.048576,0.2.9,http://127.0.0.1:37855,0.34833897091448307,200,0,209.7152,0.0,602.0434620032363,0.0,574.1533870727884,,,,,0.0,0.0,0.0,0.0,
EGRESS_BAT_1M,h5py_direct,local,1,1,200,1,batched,1.048576,0.2.9,http://127.0.0.1:37855,0.3542498741298914,200,0,209.7152,0.0,591.9979520532012,0.0,564.5732422382366,,,,,0.0,0.0,0.0,0.0,
EGRESS_BAT_1M,h5py_direct,local,1,1,200,2,batched,1.048576,0.2.9,http://127.0.0.1:37855,0.3959633596241474,200,0,209.7152,0.0,529.6328432990969,0.0,505.0972397795647,,,,,0.0,0.0,0.0,0.0,
EGRESS_GRP_1M,export_hdf5,local,1,20,200,0,grouped,1.048576,0.2.9,http://127.0.0.1:37855,11.991975732147694,200,0,209.7152,210.257808,17.487960673386155,17.533208263284575,16.677818940530923,1054.4163081794977,1353.9756331592798,1353.9756331592798,1052.4,11.25,0.02225930243730545,0.0,0.20682935975492,0.9381273154048645
EGRESS_GRP_1M,export_hdf5,local,1,20,200,1,grouped,1.048576,0.2.9,http://127.0.0.1:37855,11.838033352047205,200,0,209.7152,210.257808,17.71537499205753,17.761210983886876,16.89469813543084,1143.5923539102077,1321.2065771222115,1321.2065771222115,1141.4,11.174700000000001,0.021456403049826576,0.0,0.22038479521870613,0.9439659162699952
EGRESS_GRP_1M,export_hdf5,local,1,20,200,2,grouped,1.048576,0.2.9,http://127.0.0.1:37855,10.945946738123894,200,0,209.7152,210.257808,19.159165033169586,19.20873662464373,18.271603615922533,972.4747277796268,1237.4977450817823,1237.4977450817823,970.6,10.1618,0.021671901342272804,0.0,0.20496195182204247,0.928361908121408
EGRESS_GRP_1M,raw_read,local,1,1,200,0,grouped,1.048576,0.2.9,http://127.0.0.1:37855,42.193966103717685,200,0,209.7152,209.7152,4.970265167405587,4.970265167405587,4.740014235883318,80.00553026795387,149.7128289192915,163.29888813197613,78.2,17.069,0.3830313292741776,21.6559768486768,0.0,0.40453651496146176
EGRESS_GRP_1M,raw_read,local,1,1,200,1,grouped,1.048576,0.2.9,http://127.0.0.1:37855,41.80195054970682,200,0,209.7152,209.7152,5.016875941007276,5.016875941007276,4.784465733535076,79.2958252131939,148.8126926124096,190.21767005324364,77.4,17.063200000000002,0.3974707710772754,21.171387668699026,0.0,0.4081914785222786
EGRESS_GRP_1M,raw_read,local,1,1,200,2,grouped,1.048576,0.2.9,http://127.0.0.1:37855,41.232743537053466,200,0,209.7152,209.7152,5.086132573534457,5.086132573534457,4.850514005217034,76.62464119493961,128.87570448219776,153.23206596076488,74.6,16.1656,0.38749811048209665,21.468942876905203,0.0,0.3920573460136825
EGRESS_GRP_1M,h5py_direct,local,1,1,200,0,grouped,1.048576,0.2.9,http://127.0.0.1:37855,0.44762299954891205,200,0,209.7152,0.0,468.508544492438,0.0,446.80456589931293,,,,,0.0,0.0,0.0,0.0,
EGRESS_GRP_1M,h5py_direct,local,1,1,200,1,grouped,1.048576,0.2.9,http://127.0.0.1:37855,0.41156356036663055,200,0,209.7152,0.0,509.55725966890935,0.0,485.9516712845891,,,,,0.0,0.0,0.0,0.0,
EGRESS_GRP_1M,h5py_direct,local,1,1,200,2,grouped,1.048576,0.2.9,http://127.0.0.1:37855,0.435300562530756,200,0,209.7152,0.0,481.7710291499627,0.0,459.4526568889262,,,,,0.0,0.0,0.0,0.0,
EGRESS_PE_16M,export_hdf5,local,1,20,64,0,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,11.860155370086432,64,0,1073.741824,1073.914096,90.53353775686456,90.54806303032215,5.396219358257327,1942.2702435404062,2143.135504797101,2143.135504797101,1940.3,6.578600000000001,0.02688852570354936,0.0,0.5387366600334644,0.5546807604723697
EGRESS_PE_16M,export_hdf5,local,1,20,64,1,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,11.747539820149541,64,0,1073.741824,1073.914096,91.40142024956607,91.41608476678732,5.447949185941581,1773.3177356421947,1984.5089744776487,1984.5089744776487,1771.2,6.0872,0.009936879339814084,0.0,0.7111651599407196,0.5181680669478687
EGRESS_PE_16M,export_hdf5,local,1,20,64,2,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,11.289706552401185,64,0,1073.741824,1073.914096,95.10803660097153,95.12329581069504,5.668880736885758,1619.1725730895996,1809.87005867064,1809.87005867064,1617.0,5.6244,0.009430022066831611,0.0,0.624661261215806,0.4981883252584415
EGRESS_PE_16M,raw_read,local,1,1,64,0,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,21.73864594846964,64,0,1073.741824,1073.741824,49.39322469970074,49.39322469970074,2.944065612536713,158.12411718070507,227.0561996847391,315.86224772036076,155.2,10.4909,0.13725415114164335,6.944893162697554,0.0,0.4825921552275219
EGRESS_PE_16M,raw_read,local,1,1,64,1,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,20.533107271417975,64,0,1073.741824,1073.741824,52.29319702111747,52.29319702111747,3.116917432613222,151.9183460623026,215.96680209040642,297.66833782196045,149.6,10.0591,0.14981597867012028,6.9040367268025875,0.0,0.4898966272874948
EGRESS_PE_16M,raw_read,local,1,1,64,2,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,21.573232358321548,64,0,1073.741824,1073.741824,49.77194915280372,49.77194915280372,2.96663934903167,152.160556986928,224.378764629364,284.866152331233,150.1,10.4035,0.13795918041467678,6.690189270302653,0.0,0.48224113230704657
EGRESS_PE_16M,h5py_direct,local,1,1,64,0,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,0.9995327442884445,64,0,1073.741824,0.0,1074.2437705373864,0.0,64.02991834505715,,,,,0.0,0.0,0.0,0.0,
EGRESS_PE_16M,h5py_direct,local,1,1,64,1,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,0.9797594714909792,64,0,1073.741824,0.0,1095.9239030024382,0.0,65.32215493931999,,,,,0.0,0.0,0.0,0.0,
EGRESS_PE_16M,h5py_direct,local,1,1,64,2,per_entity,16.777216,0.2.9,http://127.0.0.1:37855,1.0602124892175198,64,0,1073.741824,0.0,1012.7609652971221,0.0,60.365257578916676,,,,,0.0,0.0,0.0,0.0,
EGRESS_BAT_16M,export_hdf5,local,1,20,64,0,batched,16.777216,0.2.9,http://127.0.0.1:37855,338.724950151518,64,0,1073.741824,1073.917792,3.1699519728903796,3.1704714740370217,0.18894386129917978,101101.77496634424,106013.13824392855,106013.13824392855,101091.7,333.0243,0.057690165635955054,0.0,0.6630100626498461,0.9831702679446318
EGRESS_BAT_16M,export_hdf5,local,1,20,64,1,batched,16.777216,0.2.9,http://127.0.0.1:37855,333.720923865214,64,0,1073.741824,1073.917792,3.2174842726783046,3.2180115635594455,0.19177700714339643,101391.90957136452,104485.40379479527,104485.40379479527,101387.7,328.1419,0.014356880611187079,0.0,0.6365179400891066,0.9832823671929325
EGRESS_BAT_16M,export_hdf5,local,1,20,64,2,batched,16.777216,0.2.9,http://127.0.0.1:37855,333.42445928417146,64,0,1073.741824,1073.917792,3.220345100971941,3.2208728606941213,0.191947525797602,99228.96406799555,104159.33978743851,104159.33978743851,99224.5,327.31370000000004,0.023102499368797,0.0,1.0273612067103386,0.9816727324165402
EGRESS_BAT_16M,raw_read,local,1,1,64,0,batched,16.777216,0.2.9,http://127.0.0.1:37855,343.2859054468572,64,0,1073.741824,1073.741824,3.127835448421059,3.127835448421059,0.18643352081901188,5103.542927652597,5580.278718844056,6168.455705046654,5101.3,328.8311,0.17101306661367016,6.731094351038337,0.0,0.9578928082466965
EGRESS_BAT_16M,raw_read,local,1,1,64,1,batched,16.777216,0.2.9,http://127.0.0.1:37855,341.2815012652427,64,0,1073.741824,1073.741824,3.146205756887748,3.146205756887748,0.18752847652958324,5113.395404070616,5244.281079620123,5298.733936622739,5111.3,326.4321,0.16871458464264924,6.942716201767325,0.0,0.9564892875523839
EGRESS_BAT_16M,raw_read,local,1,1,64,2,batched,16.777216,0.2.9,http://127.0.0.1:37855,336.6459855455905,64,0,1073.741824,1073.741824,3.1895280802467423,3.1895280802467423,0.1901106882242407,5029.488461092114,5213.1565902382135,5251.8212124705315,5026.7,323.1448,0.1458206473708151,6.439845928922296,0.0,0.9598950050638221
EGRESS_BAT_16M,h5py_direct,local,1,1,64,0,batched,16.777216,0.2.9,http://127.0.0.1:37855,0.9388945940881968,64,0,1073.741824,0.0,1143.6233958112832,0.0,68.1652662641575,,,,,0.0,0.0,0.0,0.0,
EGRESS_BAT_16M,h5py_direct,local,1,1,64,1,batched,16.777216,0.2.9,http://127.0.0.1:37855,0.944550883024931,64,0,1073.741824,0.0,1136.7749935941345,0.0,67.75706968272534,,,,,0.0,0.0,0.0,0.0,
EGRESS_BAT_16M,h5py_direct,local,1,1,64,2,batched,16.777216,0.2.9,http://127.0.0.1:37855,0.9443049561232328,64,0,1073.741824,0.0,1137.071045786056,0.0,67.77471576845979,,,,,0.0,0.0,0.0,0.0,
