dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_16M_BROKER,artifact_read,16,,32,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,2.82466172426939,32,32,0,536.870912,536.870912,127.82397586852312,314.7313939407468,371.03199679404497,119.5,4.6436,0.4125649017035961,4.5913140857592225,0.0
EGRESS_PE_1M_BROKER,container_export,1,20,200,3,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,7.279296445660293,200,200,0,209.7152,210.248936,418.74783486127853,592.8304381668568,592.8304381668568,414.7,4.3834,0.04216906118988993,0.0,0.09489730652421713
EGRESS_PE_1M_BROKER,artifact_read,1,,200,3,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,37.95519344974309,200,200,0,209.7152,209.7152,56.96212500333786,97.98785112798214,145.23925445973873,53.4,11.6053,0.8544285650670529,21.20725615695119,0.0
EGRESS_PE_1M_BROKER,asset_bytes,1,,200,3,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,46.26502436492592,200,200,0,0.0,210.128,51.93031765520573,68.62201169133186,152.73787453770638,48.4,10.6823,0.7109797182351352,32.02871040254831,0.0
EGRESS_PE_16M_BROKER,container_export,1,1,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,9.090582128614187,32,32,0,536.870912,537.121024,65.21294172853231,144.1280236467719,156.90970793366432,61.5,2.5212,0.1315972128242254,0.0,0.15010937489569187
EGRESS_PE_16M_BROKER,artifact_read,1,,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,14.566349524073303,32,32,0,536.870912,536.870912,92.00577065348625,217.27600414305925,224.07652530819178,88.3,3.4431,0.1284060513466596,3.696989767253399,0.0
EGRESS_PE_16M_BROKER,container_export,8,1,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,3.484752992168069,32,32,0,536.870912,537.121024,97.27898985147476,231.04295693337917,259.50226560235023,86.6,2.9208000000000003,0.5676467599913478,0.0,0.22990192100405693
EGRESS_PE_16M_BROKER,artifact_read,8,,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,3.3745189690962434,32,32,0,536.870912,536.870912,94.70688551664352,287.7175500616431,378.9939470589161,88.0,3.3228,0.6779000090554357,4.382743583992124,0.0
EGRESS_PE_16M_BROKER,container_export,16,1,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,2.8981561101973057,32,32,0,536.870912,537.121024,102.63105295598507,236.18643451482058,245.8365010097623,97.0,3.5161,0.36359660665839916,0.0,0.44141909945756197
EGRESS_PE_16M_BROKER,artifact_read,16,,32,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,milano-exclusive-control w16fix0811,3.3897926714271307,32,32,0,536.870912,536.870912,137.54995074123144,428.1113604083657,443.42340249568224,129.1,5.1896,0.28827116188555957,6.966297163628042,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,48,1,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,8-processes-aggregate milano-exclusive-control w16fix0811,3.115052434615791,48,48,0,0.0,805.40544,52.77830641716719,103.55835687369108,103.55835687369108,49.2,2.722,0.18597236002981662,9.633031629025936,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,48,2,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,8-processes-aggregate milano-exclusive-control w16fix0811,3.0673474157229066,48,48,0,0.0,805.40544,55.28853926807642,194.83538530766964,194.83538530766964,52.1,3.0444,0.1874634781986475,8.57168710231781,0.0
EGRESS_PE_16M_BROKER,asset_bytes,1,,48,3,signal,remote,per_entity,1,16.777216,16.777216,,application/x-hdf5-broker,0.2.13,0.2.15b1.dev14+b7aafcd1,https://lcls-data-portal.slac.stanford.edu/tiled-test,8-processes-aggregate milano-exclusive-control w16fix0811,3.181402312591672,48,48,0,0.0,805.40544,52.65340395271778,209.01884883642197,209.01884883642197,49.0,3.3261000000000003,0.22030192072838548,8.699550514109433,0.0
