dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_1M,container_export,1,20,200,1,signal,local,per_entity,1,1.048576,1.048576,,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,,11.446788724977523,200,200,0,209.7152,210.242208,1073.3730170177296,1157.7078020200133,1157.7078020200133,1069.7,10.629700000000001,0.04597480402067322,0.0,0.2190597748849541
EGRESS_PE_1M,artifact_read,1,,200,1,signal,local,per_entity,1,1.048576,1.048576,,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,,47.29294759000186,200,200,0,209.7152,209.7152,91.22561605181545,156.4801229396835,215.3529719216749,86.9,19.0616,0.8025984501155093,24.2778106785845,0.0
EGRESS_BAT_1M,artifact_read,1,,8,2,signal,local,batched,1,1.048576,1.048576,1000,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,stock-batched-n8-cap,11.03033240698278,8,8,0,8.388608,8.388608,1216.175955021754,1335.7574499677867,1335.7574499677867,1213.2,9.8764,0.03199327976573227,1.0436017528409138,0.0
EGRESS_BAT_1M_BROKER,artifact_read,1,,8,2,signal,local,batched,1,1.048576,1.048576,1000,application/x-hdf5-broker,0.2.13,0.2.9,http://127.0.0.1:46009,,1.547100789961405,8,8,0,8.388608,8.388608,69.02080599684268,90.15331300906837,90.15331300906837,66.3,0.5576,0.026922444987669585,0.8884961875155568,0.0
EGRESS_PE_1M,container_export,1,20,200,2,signal,local,per_entity,1,1.048576,1.048576,,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,,10.101551350089721,200,200,0,209.7152,210.242208,912.5239419518039,1076.2005279539153,1076.2005279539153,908.0,9.3175,0.037102928971871736,0.0,0.19219717616215348
EGRESS_PE_1M,artifact_read,1,,200,2,signal,local,per_entity,1,1.048576,1.048576,,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,,41.71807372197509,200,200,0,209.7152,209.7152,80.79501404426992,140.88072208687663,166.40657105017453,78.0,16.893,0.7136393787041306,21.844588898005895,0.0
EGRESS_BAT_1M,artifact_read,1,,8,3,signal,local,batched,1,1.048576,1.048576,1000,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,stock-batched-n8-cap,10.92123999807518,8,8,0,8.388608,8.388608,1237.6148559851572,1371.352338930592,1371.352338930592,1235.1,9.9936,0.02547764293719092,0.8206036840565503,0.0
EGRESS_BAT_1M_BROKER,artifact_read,1,,8,3,signal,local,batched,1,1.048576,1.048576,1000,application/x-hdf5-broker,0.2.13,0.2.9,http://127.0.0.1:46009,,1.5474497019313276,8,8,0,8.388608,8.388608,68.96270997822285,113.88986103702337,113.88986103702337,65.3,0.5982999999999999,0.02301428706925364,0.8537035249173641,0.0
EGRESS_PE_1M,container_export,1,20,200,3,signal,local,per_entity,1,1.048576,1.048576,,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,,9.36222321796231,200,200,0,209.7152,210.242208,831.996819935739,985.1379450410604,985.1379450410604,826.1,8.5942,0.04668324911426748,0.0,0.1875827619805932
EGRESS_PE_1M,artifact_read,1,,200,3,signal,local,per_entity,1,1.048576,1.048576,,application/x-hdf5,0.2.13,0.2.9,http://127.0.0.1:46009,,37.93642997997813,200,200,0,209.7152,209.7152,73.82852002047002,129.2459419928491,158.48789596930146,70.6,15.3204,0.6708701445864512,19.871934290858917,0.0
