dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_16X64K,container_export,1,20.0,200,1,ALL,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,35.98101675999351,200,200,0,209.7152,213.013,2627.780601964332,7895.802643033676,7895.802643033676,2623.2,31.668,0.058276305271313,0.0,1.1591881705680862
EGRESS_PE_16X64K,artifact_read,1,,200,1,ALL,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,465.4225631150184,200,200,0,209.7152,209.7152,57.95513791963458,115.08947296533734,194.59880504291505,53.7,204.5884,16.428460131174326,220.4842545200372,0.0
EGRESS_PE_16X64K,asset_bytes,1,,200,1,art_00,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-is-whole-entity,52.40337889792863,200,200,0,0.0,211.3568,56.25109502580017,137.95083691366017,251.36236799880865,51.9,12.8868,1.0688785584427416,34.6427890433697,0.0
EGRESS_PE_16X64K,container_export,1,20.0,200,1,art_00,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,28.938716005999595,200,200,0,13.1072,213.013,2498.63414792344,2872.3718320252374,2872.3718320252374,2492.7,25.7165,0.0467552570430557,0.0,0.1345154487062245
EGRESS_PE_16X64K,artifact_read,1,,200,1,art_00,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,36.92010775802191,200,200,0,13.1072,13.1072,55.66747603006661,86.25939197372645,226.73328896053133,51.8,11.7396,0.8574422904938459,22.417015308397826,0.0
EGRESS_BAT_4X256K,container_export,1,20.0,200,1,ALL,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,12.805173302069306,200,200,0,209.7152,210.796608,919.6878100046888,1219.006041996181,1219.006041996181,915.8,9.5924,0.0530162617446856,0.0,0.3827307117171585
EGRESS_BAT_4X256K,artifact_read,1,,200,1,ALL,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,142.77991007303353,200,200,0,209.7152,209.7152,57.25080601405352,105.89000792242588,195.73657005093992,53.0,49.3462,3.7947044667379934,80.83422226260882,0.0
EGRESS_BAT_4X256K,container_export,1,20.0,200,1,art_00,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,11.702971193939447,200,200,0,52.4288,210.796608,884.7173000685871,989.658726961352,989.658726961352,879.2,8.8016,0.0567505912683903,0.0,0.1312311973888427
EGRESS_BAT_4X256K,artifact_read,1,,200,1,art_00,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.88798319303896,200,200,0,52.4288,52.4288,56.773122982122,161.24185000080615,224.10069999750704,52.7,12.9864,0.973254139354825,22.73272455180995,0.0
EGRESS_GRP_4X256K,container_export,1,20.0,200,1,ALL,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,12.0550749640679,200,200,0,209.7152,210.76108,822.836276027374,1063.161747995764,1063.161747995764,818.6,8.4135,0.0750998669778929,0.0,0.4226391440024599
EGRESS_GRP_4X256K,artifact_read,1,,200,1,ALL,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,149.20175494300202,200,200,0,209.7152,209.7152,59.14261098951101,110.6494349660352,207.85224705468863,54.9,56.1397,3.969173767079785,80.24696857389063,0.0
EGRESS_GRP_4X256K,container_export,1,20.0,200,1,art_00,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,11.434133847942576,200,200,0,52.4288,210.76108,834.6920600160956,1021.7668199911714,1021.7668199911714,830.5,8.4456,0.0521426960831507,0.0,0.121784562128596
EGRESS_GRP_4X256K,artifact_read,1,,200,1,art_00,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.36498900898732,200,200,0,52.4288,52.4288,56.971999001689255,93.24114792980254,214.16543808300048,53.1,12.304,0.9083812799109146,22.82611630402971,0.0
EGRESS_PE_MIXED,container_export,1,20.0,50,1,ALL,remote,per_entity,4,,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,17.351474127965048,50,50,0,848.6912,848.94932,1756.8133670138195,1950.4713389324024,1950.4713389324024,1752.0,4.9156,0.014016263951175,0.0,0.4239982161670923
EGRESS_PE_MIXED,artifact_read,1,,50,1,ALL,remote,per_entity,4,,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,49.58477797789965,50,50,0,848.6912,848.6912,65.68386196158826,148.35570694413036,204.86295700538903,60.7,15.5735,0.9201721904668956,20.045292945113037,0.0
EGRESS_PE_MIXED,container_export,1,20.0,50,1,primary,remote,per_entity,4,16.777216,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,16.183485452085733,50,50,0,838.8608,848.94932,1499.8049000278115,1505.7514029322192,1505.7514029322192,1495.2,3.8411,0.0134421949820591,0.0,0.4032950750552118
EGRESS_PE_MIXED,artifact_read,1,,50,1,primary,remote,per_entity,4,16.777216,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,24.05352843296714,50,50,0,838.8608,838.8608,107.05421003513038,156.1798140173778,162.0824139099568,101.9,5.352399999999999,0.2624374652257189,6.047060529352166,0.0
EGRESS_PE_MIXED,container_export,1,20.0,50,1,aux_0,remote,per_entity,4,0.065536,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.501651966013014,50,50,0,3.2768,848.94932,1459.335912950337,1663.5364519897848,1663.5364519897848,1455.3,3.5586,0.0143633589508011,0.0,0.0304590710438787
EGRESS_PE_MIXED,artifact_read,1,,50,1,aux_0,remote,per_entity,4,0.065536,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,8.949390986934304,50,50,0,3.2768,3.2768,54.98199595604092,122.31058406177908,169.79018598794937,51.0,2.8813,0.1873344016576186,5.359255492920056,0.0
EGRESS_BAT_MIXED,container_export,1,20.0,50,1,ALL,remote,batched,4,,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,16.94974065804854,50,50,0,848.6912,848.961864,1662.9605980124325,1764.694171026349,1764.694171026349,1656.6,4.2433000000000005,0.015599795007892,0.0,0.4465530529851094
EGRESS_BAT_MIXED,artifact_read,1,,50,1,ALL,remote,batched,4,,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,49.41472956200596,50,50,0,848.6912,848.6912,59.00797096546739,148.012118996121,186.47452804725617,54.8,14.8761,1.0529382858598604,19.880860816687346,0.0
EGRESS_BAT_MIXED,container_export,1,20.0,50,1,primary,remote,batched,4,16.777216,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.6530677259434,50,50,0,838.8608,848.961864,1334.8380950046703,1655.2194519899786,1655.2194519899786,1330.1,3.7871,0.0192152669928968,0.0,0.3920019560027867
EGRESS_BAT_MIXED,artifact_read,1,,50,1,primary,remote,batched,4,16.777216,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,23.226431578979827,50,50,0,838.8608,838.8608,116.1157920723781,161.09846299514174,184.1120490571484,111.9,5.7176,0.2066892599431798,5.893646617652848,0.0
EGRESS_BAT_MIXED,container_export,1,20.0,50,1,aux_0,remote,batched,4,0.065536,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,16.55218803801108,50,50,0,3.2768,848.961864,1501.1652261018753,1851.047893986106,1851.047893986106,1495.5,3.7865,0.0183462460283189,0.0,0.0342779250349849
EGRESS_BAT_MIXED,artifact_read,1,,50,1,aux_0,remote,batched,4,0.065536,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,9.499488007975742,50,50,0,3.2768,3.2768,62.36409896519035,107.16950707137585,179.75938401650637,57.9,3.23,0.2165108825825154,5.474141588434577,0.0
EGRESS_PE_MIXED,asset_bytes,1,,50,1,primary,remote,per_entity,4,16.777216,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-is-whole-entity,23.685851586982608,50,50,0,0.0,848.8968,56.22889706864953,207.8719160053879,285.568073973991,52.4,3.3342,0.3612067799961194,9.301757819252089,0.0
EGRESS_PE_1M_BROKER,container_export,1,20.0,200,2,ALL,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,6.596546707092784,200,200,0,209.7152,210.248936,306.4201739616692,534.788861987181,534.788861987181,302.2,3.5161,0.0450169459298252,0.0,0.1989191360771656
EGRESS_PE_1M_BROKER,artifact_read,1,,200,2,ALL,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,64.9138401709497,200,200,0,209.7152,209.7152,57.66945797950029,98.5558460233733,210.11103002820164,53.9,12.3585,0.8100586282983422,46.1610157629475,0.0
EGRESS_PE_1M_BROKER,asset_bytes,1,,200,2,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-is-whole-entity,51.69950170698576,200,200,0,0.0,210.128,53.196416003629565,97.2616960061714,157.40438899956644,49.1,11.4879,0.8308762374291196,35.570662141544744,0.0
EGRESS_PE_1M_BROKER,container_export,1,20.0,200,2,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,6.231367364060134,200,200,0,209.7152,210.248936,299.1260139970109,382.42382695898414,382.42382695898414,295.2,3.1499,0.0452088820351287,0.0,0.2070184421027079
EGRESS_PE_1M_BROKER,artifact_read,1,,200,2,signal,remote,per_entity,1,1.048576,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,41.399026759085245,200,200,0,209.7152,209.7152,57.769387029111385,112.82595503143966,171.33650102186948,53.5,12.4543,0.9915152267616244,23.49518129369244,0.0
EGRESS_PE_4X256K,container_export,1,20.0,200,2,ALL,remote,per_entity,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,11.607798474025913,200,200,0,209.7152,210.74484,817.5341470632702,993.116931989789,993.116931989789,812.8,8.431700000000001,0.0472126939140259,0.0,0.3801164401229471
EGRESS_PE_4X256K,artifact_read,1,,200,2,ALL,remote,per_entity,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,139.46126599702984,200,200,0,209.7152,209.7152,56.678729015402496,93.47084804903716,174.85382908489555,52.6,48.3697,3.489165446294658,78.47720967442729,0.0
EGRESS_PE_4X256K,asset_bytes,1,,200,2,art_00,remote,per_entity,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-is-whole-entity,51.19160009198822,200,200,0,0.0,210.5376,55.060865939594805,99.9948289245367,193.11097299214453,51.1,11.7556,1.0362706446653234,34.57709299225826,0.0
EGRESS_PE_4X256K,container_export,1,20.0,200,2,art_00,remote,per_entity,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,10.643695857957937,200,200,0,52.4288,210.74484,740.3376280562952,798.2908090343699,798.2908090343699,735.5,7.3842,0.0462010501364245,0.0,0.1201453612884506
EGRESS_PE_4X256K,artifact_read,1,,200,2,art_00,remote,per_entity,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.70385517808609,200,200,0,52.4288,52.4288,55.75706996023655,108.32128894980995,157.75224601384252,51.8,12.0766,1.0101132199928164,23.08654572884552,0.0
EGRESS_PE_16X64K,container_export,1,20.0,200,2,ALL,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,29.19942196994089,200,200,0,209.7152,213.013,2580.7417490286757,2823.374822968617,2823.374822968617,2576.1,25.2288,0.0485801371222369,0.0,1.2913720592623577
EGRESS_PE_16X64K,artifact_read,1,,200,2,ALL,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,460.8569553249981,200,200,0,209.7152,209.7152,56.063294992782176,113.65091404877604,216.751966974698,51.7,194.2455,16.65415146756731,225.38211612973828,0.0
EGRESS_PE_16X64K,asset_bytes,1,,200,2,art_00,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,whole-file-is-whole-entity,52.11026551609393,200,200,0,0.0,211.3568,54.45100401993841,145.1786159304902,256.2296590767801,50.4,12.3075,1.073790002260357,34.52586569450796,0.0
EGRESS_PE_16X64K,container_export,1,20.0,200,2,art_00,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,28.345212601008825,200,200,0,13.1072,213.013,2449.657997000031,2713.96017994266,2713.96017994266,2445.3,25.135,0.0449365190090611,0.0,0.1358079130295664
EGRESS_PE_16X64K,artifact_read,1,,200,2,art_00,remote,per_entity,16,0.065536,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.74557128199376,200,200,0,13.1072,13.1072,55.53931300528348,118.32228896673767,197.2910090116784,51.4,12.5431,1.0037238879693673,23.17601216363255,0.0
EGRESS_BAT_4X256K,container_export,1,20.0,200,2,ALL,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,12.50578134402167,200,200,0,209.7152,210.796608,849.4983549462631,1371.686944970861,1371.686944970861,843.5,9.1846,0.0513419658314437,0.0,0.3808137458981946
EGRESS_BAT_4X256K,artifact_read,1,,200,2,ALL,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,140.81546886696017,200,200,0,209.7152,209.7152,56.05538003146648,106.99295601807536,209.3842719914392,51.8,48.3821,3.972373079321906,79.72989231836982,0.0
EGRESS_BAT_4X256K,container_export,1,20.0,200,2,art_00,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,11.390693934052251,200,200,0,52.4288,210.796608,856.0071319807321,965.9303380176424,965.9303380176424,849.8,8.3931,0.0500694059167059,0.0,0.1433818932855501
EGRESS_BAT_4X256K,artifact_read,1,,200,2,art_00,remote,batched,4,0.262144,1.048576,1000.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.65363447496202,200,200,0,52.4288,52.4288,56.24682398047298,104.4496860122308,198.9503869554028,51.8,12.128,0.9997767501305788,23.217596328700893,0.0
EGRESS_GRP_4X256K,container_export,1,20.0,200,2,ALL,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,11.233120240969583,200,200,0,209.7152,210.76108,757.9137919237837,883.923763060011,883.923763060011,753.6,7.7874,0.1180848499363288,0.0,0.436980240046978
EGRESS_GRP_4X256K,artifact_read,1,,200,2,ALL,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,140.66395893401932,200,200,0,209.7152,209.7152,56.794942007400095,104.18629099149256,173.98077703546733,52.6,48.3909,3.802518675917201,79.61912038247101,0.0
EGRESS_GRP_4X256K,container_export,1,20.0,200,2,art_00,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,11.427955713006668,200,200,0,52.4288,210.76108,802.806630032137,1020.37947694771,1020.37947694771,798.8,8.2248,0.0572571521297099,0.0,0.1304304257500916
EGRESS_GRP_4X256K,artifact_read,1,,200,2,art_00,remote,grouped,4,0.262144,1.048576,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,38.42075232497882,200,200,0,52.4288,52.4288,56.63759098388255,110.11283402331172,204.94308602064848,52.6,12.3824,0.9374472611838952,22.737345761270262,0.0
EGRESS_PE_MIXED,container_export,1,20.0,50,2,ALL,remote,per_entity,4,,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,16.81018943001982,50,50,0,848.6912,848.94932,1488.8287760550156,1612.0976880192757,1612.0976880192757,1484.1,3.9105,0.0148554811002687,0.0,0.4355827518738806
EGRESS_PE_MIXED,artifact_read,1,,50,2,ALL,remote,per_entity,4,,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,48.693725208053365,50,50,0,848.6912,848.6912,61.64765800349414,149.7087050229311,206.89024892635643,57.4,14.9849,0.9252065304130316,19.84520200232509,0.0
EGRESS_PE_MIXED,container_export,1,20.0,50,2,primary,remote,per_entity,4,16.777216,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.68411636503879,50,50,0,838.8608,848.94932,1090.42825398501,1372.7718769805506,1372.7718769805506,1086.0,3.2437,0.0142669019905849,0.0,0.4090222449740395
EGRESS_PE_MIXED,artifact_read,1,,50,2,primary,remote,per_entity,4,16.777216,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,24.06267412600573,50,50,0,838.8608,838.8608,97.18174301087856,169.80948799755424,274.83284496702254,93.1,5.2648,0.2090145257579163,6.206675264635123,0.0
EGRESS_PE_MIXED,container_export,1,20.0,50,2,aux_0,remote,per_entity,4,0.065536,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.154875846928917,50,50,0,3.2768,848.94932,934.348955983296,1421.7050779843703,1421.7050779843703,928.6,2.8044,0.017069491929747,0.0,0.0331597820622846
EGRESS_PE_MIXED,artifact_read,1,,50,2,aux_0,remote,per_entity,4,0.065536,16.973824,,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,9.617509444011375,50,50,0,3.2768,3.2768,57.12404893711209,98.79503806587309,190.340026980266,53.2,2.97,0.2203326779138296,5.865460776956752,0.0
EGRESS_BAT_MIXED,container_export,1,20.0,50,2,ALL,remote,batched,4,,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.384883312974123,50,50,0,848.6912,848.961864,867.9708619602025,1088.6390899540856,1088.6390899540856,863.0,2.7526,0.0164067428629845,0.0,0.4692358700558543
EGRESS_BAT_MIXED,artifact_read,1,,50,2,ALL,remote,batched,4,,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,48.476968881092034,50,50,0,848.6912,848.6912,61.25203392002732,141.15011307876557,192.70130898803475,57.3,14.8511,0.8637252729093657,20.19821781932842,0.0
EGRESS_BAT_MIXED,container_export,1,20.0,50,2,primary,remote,batched,4,16.777216,16.973824,256.0,application/x-hdf5-broker,0.2.13,0.2.10b5.dev3+g95fc94e15,https://lcls-data-portal.slac.stanford.edu/tiled-test,,15.685211392003112,50,50,0,838.8608,848.961864,982.1268479572608,1023.1221619760618,1023.1221619760618,976.1,2.7618,0.0170672999013215,0.0,0.3839479819871485
