dataset_key,method,concurrency,export_batch,n_entities,rep,artifact,location,layout,n_artifacts,mb_per_artifact,mb_per_entity,stack_size,mimetype,tiled_version,server_version,url,note,wall_s,entities,expected_entities,errors,payload_mb,wire_mb,req_p50_ms,req_p95_ms,req_p99_ms,app_p50_ms,app_sum_s,net_sum_s,nav_sum_s,decode_s
EGRESS_PE_MIXED,h5py_direct,1,,256,1,primary,local,per_entity,4,16.777216,16.973824,,,0.2.13,0.2.9,,warm-one-artifact,4.226897069020197,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_MIXED,h5py_direct,1,,256,1,primary,local,batched,4,16.777216,16.973824,256,,0.2.13,0.2.9,,warm-one-artifact,3.532809613039717,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_64K_BROKER,h5py_direct,1,,1000,2,signal,local,per_entity,1,0.065536,0.065536,,,0.2.13,0.2.9,,warm,2.0377661751117557,1000,1000,0,65.536,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_1M_BROKER,h5py_direct,1,,1000,2,signal,local,per_entity,1,1.048576,1.048576,,,0.2.13,0.2.9,,warm,2.556842776015401,1000,1000,0,1048.576,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_16M_BROKER,h5py_direct,1,,256,2,signal,local,per_entity,1,16.777216,16.777216,,,0.2.13,0.2.9,,warm,3.641645389958285,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_1M_BROKER,h5py_direct,1,,1000,2,signal,local,batched,1,1.048576,1.048576,1000,,0.2.13,0.2.9,,warm,2.0587171129882336,1000,1000,0,1048.576,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_16M_BROKER,h5py_direct,1,,256,2,signal,local,batched,1,16.777216,16.777216,256,,0.2.13,0.2.9,,warm,3.453295778017491,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_GRP_1M_BROKER,h5py_direct,1,,1000,2,signal,local,grouped,1,1.048576,1.048576,,,0.2.13,0.2.9,,warm,2.123259171959944,1000,1000,0,1048.576,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_4X256K,h5py_direct,1,,1000,2,art_00,local,per_entity,4,0.262144,1.048576,,,0.2.13,0.2.9,,warm-one-artifact,1.7613203650107607,1000,1000,0,262.144,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_16X64K,h5py_direct,1,,1000,2,art_00,local,per_entity,16,0.065536,1.048576,,,0.2.13,0.2.9,,warm-one-artifact,2.2100979830138385,1000,1000,0,65.536,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_4X256K,h5py_direct,1,,1000,2,art_00,local,batched,4,0.262144,1.048576,1000,,0.2.13,0.2.9,,warm-one-artifact,1.512374592013657,1000,1000,0,262.144,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_GRP_4X256K,h5py_direct,1,,1000,2,art_00,local,grouped,4,0.262144,1.048576,,,0.2.13,0.2.9,,warm-one-artifact,1.8892208110773936,1000,1000,0,262.144,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_MIXED,h5py_direct,1,,256,2,primary,local,per_entity,4,16.777216,16.973824,,,0.2.13,0.2.9,,warm-one-artifact,2.933889351086691,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_MIXED,h5py_direct,1,,256,2,primary,local,batched,4,16.777216,16.973824,256,,0.2.13,0.2.9,,warm-one-artifact,2.8187969790305942,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_64K_BROKER,h5py_direct,1,,1000,3,signal,local,per_entity,1,0.065536,0.065536,,,0.2.13,0.2.9,,warm,1.8477375629590824,1000,1000,0,65.536,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_1M_BROKER,h5py_direct,1,,1000,3,signal,local,per_entity,1,1.048576,1.048576,,,0.2.13,0.2.9,,warm,2.4988389200298116,1000,1000,0,1048.576,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_16M_BROKER,h5py_direct,1,,256,3,signal,local,per_entity,1,16.777216,16.777216,,,0.2.13,0.2.9,,warm,3.426028394023888,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_1M_BROKER,h5py_direct,1,,1000,3,signal,local,batched,1,1.048576,1.048576,1000,,0.2.13,0.2.9,,warm,1.718720844015479,1000,1000,0,1048.576,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_16M_BROKER,h5py_direct,1,,256,3,signal,local,batched,1,16.777216,16.777216,256,,0.2.13,0.2.9,,warm,2.7390572669683024,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_GRP_1M_BROKER,h5py_direct,1,,1000,3,signal,local,grouped,1,1.048576,1.048576,,,0.2.13,0.2.9,,warm,2.160918773035519,1000,1000,0,1048.576,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_4X256K,h5py_direct,1,,1000,3,art_00,local,per_entity,4,0.262144,1.048576,,,0.2.13,0.2.9,,warm-one-artifact,2.045768389943987,1000,1000,0,262.144,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_16X64K,h5py_direct,1,,1000,3,art_00,local,per_entity,16,0.065536,1.048576,,,0.2.13,0.2.9,,warm-one-artifact,1.979764802963473,1000,1000,0,65.536,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_4X256K,h5py_direct,1,,1000,3,art_00,local,batched,4,0.262144,1.048576,1000,,0.2.13,0.2.9,,warm-one-artifact,1.5338505749823526,1000,1000,0,262.144,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_GRP_4X256K,h5py_direct,1,,1000,3,art_00,local,grouped,4,0.262144,1.048576,,,0.2.13,0.2.9,,warm-one-artifact,2.085821414948441,1000,1000,0,262.144,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_PE_MIXED,h5py_direct,1,,256,3,primary,local,per_entity,4,16.777216,16.973824,,,0.2.13,0.2.9,,warm-one-artifact,2.796304779010825,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
EGRESS_BAT_MIXED,h5py_direct,1,,256,3,primary,local,batched,4,16.777216,16.973824,256,,0.2.13,0.2.9,,warm-one-artifact,2.8329327820101753,256,256,0,4294.967296,0.0,,,,,0.0,0.0,0.0,0.0
